,id,eng_lemma,swe_lemma,status,pos,src
4474,ICT2398,performance tests,prestandatester,bronze,N?,ICT
4475,GF1082,performance,prestanda,silver,N,GF
4476,ICT2394,performance-enhancing,prestationshöjande,bronze,N?,ICT
4477,ACM1324,Performing arts (e.g.,,bronze,N?,ACM
4478,ICT2400,periodic periodically,periodisk periodiskt,bronze,N?,ICT
4479,ICT2399,period|s,period perioder,bronze,N?,ICT
4480,GF1083,peripheral,yttre,silver,A,GF
4481,ACM36,Peripheral control [**],Styrning av kringutrustning [**],bronze,N?,ACM
4482,GF1084,peripheral,kringutrustning,silver,N,GF
4483,ICT2401,peripheral|s,kringutrustning,bronze,N?,ICT
4484,ICT2402,permission,tillstånd,bronze,N?,ICT
4485,ICT2403,permits,tillåter ,bronze,N?,ICT
4486,GF1085,permutation,permutation,silver,N,GF
4487,ACM769,Permutations and combinations,,bronze,N?,ACM
4488,GF1086,persistent,ständig,silver,A,GF
4489,ICT2405,persistent persistently,ihållandeihärdigt,bronze,N?,ICT
4490,ICT2406,person,person ,bronze,N?,ICT
4491,ICT2413,person-to-machine,person-till-maskin,bronze,N?,ICT
4492,ICT2414,person-to-person,personlig,bronze,N?,ICT
4493,ICT2408,personal area networks,personliga nätverk,bronze,N?,ICT
4494,GF1087,personal computer,persondator,silver,N,GF
4495,ACM293,Personal computers,Persondatorer,bronze,N?,ACM
4496,ACM1459,PERSONAL COMPUTING,DATABEHANDLING MED PERSONDATORER,bronze,N?,ACM
4497,ICT2409,personal digital assistant (PDA),handdator/fickdator,bronze,N?,ICT
4498,ICT2407,personal personally,personlig personligen,bronze,N?,ICT
4499,ICT2410,personality,personlighet,bronze,N?,ICT
4500,ICT2411,personalization,personalisering,bronze,N?,ICT
4501,ICT2412,personnel,personal,bronze,N?,ICT
4502,ICT2415,perspective,perspektiv,bronze,N?,ICT
4503,ICT2418,persuasive technology,övertygande teknik,bronze,N?,ICT
4504,ICT2416,pervasive,genomträngande,bronze,N?,ICT
4505,ACM330,Petri nets,Petrinät,bronze,N?,ACM
4506,ICT2419,phase noise,fasbrus,bronze,N?,ICT
4507,ICT2420,phase-comparison monopulse,fas-jämförelseenkelpuls,bronze,N?,ICT
4508,ICT2421,phaseout,avveckling,bronze,N?,ICT
4509,ICT2417,phase|s phased,fas faser fasas,bronze,N?,ICT
4510,ACM999,Philosophical foundations,Filosofiska grunder,bronze,N?,ACM
4511,GF1088,philosophy,filosofi,silver,N,GF
4512,ICT2423,phone call,telefonsamtal,bronze,N?,ICT
4513,ICT2424,phone call simulation,telefonsamtalssimulation,bronze,N?,ICT
4514,ICT2422,phone|s,telefon telefoner,bronze,N?,ICT
4515,ACM1275,Photocomposition/typesetting,Fotosättning/sättning,bronze,N?,ACM
4516,ACM1193,Photometry,Fotometri,bronze,N?,ACM
4517,ICT2425,PHP: Hypertext Preprocessor (PHP),,bronze,N?,ICT
4518,ACM831,Physical Design,,bronze,N?,ACM
4519,ICT2427,physical downlink control channel (PDCCH),fysisk styrkanal i nedlänk,bronze,N?,ICT
4520,ICT2426,physical physically,fysisk fysiskt,bronze,N?,ICT
4521,ACM1298,PHYSICAL SCIENCES AND ENGINEERING,Naturvetenskap och teknik,bronze,N?,ACM
4522,ACM1442,Physical security [**],Fysisk säkerhet [**],bronze,N?,ACM
4523,ACM99,Physical structures (e.g.,Fysiska strukturer (t.ex. bakplan,bronze,N?,ACM
4524,ACM1125,Physically based modeling,Fysikbaserad modellering,bronze,N?,ACM
4525,ACM1307,Physics,Fysik,bronze,N?,ACM
4526,GF1089,physics,fysik,silver,N,GF
4527,ICT2428,physiological,fysiologisk,bronze,N?,ICT
4528,ICT2429,picking,plocka,bronze,N?,ICT
4529,ICT2430,picocell,pikocell,bronze,N?,ICT
4530,ICT2431,picocellular,pikocellular,bronze,N?,ICT
4531,ICT2432,piconet|s,pikonät piconets,bronze,N?,ICT
4532,ICT2433,picoradios,picoradios,bronze,N?,ICT
4533,ACM1114,Picture description languages [**],Bildbeskrivningsspråk,bronze,N?,ACM
4534,GF1090,picture,bild,silver,N,GF
4535,ACM1100,Picture/Image Generation,Bildgenerering,bronze,N?,ACM
4536,ICT2434,pictures,bilder,bronze,N?,ICT
4537,ICT2435,piezo-electrics,piezo-el,bronze,N?,ICT
4538,ICT2436,pilot,pilot-,bronze,N?,ICT
4539,GF1091,pin,stift,silver,N,GF
4540,ICT2437,pioneer,pioneer,bronze,N?,ICT
4541,ACM44,Pipeline,Pipeline,bronze,N?,ACM
4542,ICT2438,pipeline,rörledning,bronze,N?,ICT
4543,ACM223,Pipeline processors,Rörlednings (pipeline) processorer,bronze,N?,ACM
4544,ACM201,Pipeline processors [**],Pipelineprocessorer,bronze,N?,ACM
4545,ACM212,Pipeline processors [**],Rörlednings (pipeline) processorer,bronze,N?,ACM
4546,ICT2439,pipelined,,bronze,N?,ICT
4547,GF1092,pitch,topp,silver,N,GF
4548,ACM1178,Pixel classification,Pixelklassificering,bronze,N?,ACM
4549,GF1093,pixel,pixel,silver,N,GF
4550,ICT2440,pixels,pixlar,bronze,N?,ICT
4551,ICT2441,place places placing placed,plats platser placera placerad,bronze,N?,ICT
4552,ACM173,Placement and routing,,bronze,N?,ACM
4553,ICT2442,plain,enkel,bronze,N?,ICT
4554,ACM1057,Plan execution,Planering,bronze,N?,ACM
4555,ICT2443,plan plans planning,planen planer planering,bronze,N?,ICT
4556,GF1094,plane, plana,silver,V,GF
4557,GF1095,plane,nivå,silver,N,GF
4558,ICT2445,planet,planeten,bronze,N?,ICT
4559,ICT2444,plane|s,plan,bronze,N?,ICT
4560,ICT2447,planned maintenance,planerat underhåll,bronze,N?,ICT
4561,ICT2446,planned planning,planerat planering,bronze,N?,ICT
4562,GF1096,planning,planering,silver,N,GF
4563,ICT2448,plant,växt,bronze,N?,ICT
4564,ICT2449,plasmonic,plasmoniska,bronze,N?,ICT
4565,ICT2450,plastic,plast,bronze,N?,ICT
4566,ICT2451,platform as a service (PaaS),plattform som tjänst ,bronze,N?,ICT
4567,GF1097,platform,plattform,silver,N,GF
4568,ICT2452,platforms,plattformar,bronze,N?,ICT
4569,ICT2453,play plays playing played players,spela spelar leka spelas spelare,bronze,N?,ICT
4570,GF1098,player,spelare,silver,N,GF
4571,ICT2454,playout,uppspelning,bronze,N?,ICT
4572,ICT2455,playout buffer,uppspelningsbuffert,bronze,N?,ICT
4573,ICT2456,please,behaga,bronze,N?,ICT
4574,ICT2457,plots,kurvor,bronze,N?,ICT
4575,ICT2458,plug-and-Play,anslut-och-spela,bronze,N?,ICT
4576,ICT2459,plug-in,,bronze,N?,ICT
4577,ICT2460,poetry,poesi,bronze,N?,ICT
4578,ICT2461,point of sale (POS),försäljningsställe,bronze,N?,ICT
4579,ICT2462,point points,peka/punkt punkter ,bronze,N?,ICT
4580,GF1099,point,punkt,silver,N,GF
4581,ICT2463,point-to-multipoint,punkt-till-multipunkt,bronze,N?,ICT
4582,ICT2464,point-to-point protocol (PPP),punkt-till-punkt-protokoll ,bronze,N?,ICT
4583,ICT2465,point-to-point tunneling protocol (PPTP),punkt-till-punkt-tunnlingsprotokoll,bronze,N?,ICT
4584,GF1100,pointer,pekare,silver,N,GF
4585,ICT2466,pointer|s,pekaren pekare,bronze,N?,ICT
4586,ICT2467,poles,poler,bronze,N?,ICT
4587,ICT2468,police,polis,bronze,N?,ICT
4588,ICT2469,policy management,policyhantering,bronze,N?,ICT
4589,ICT2470,policy policies,policy strategier,bronze,N?,ICT
4590,ICT2471,political,politisk,bronze,N?,ICT
4591,ICT2472,polls polled polling,omröstningar tillfrågade avfrågning,bronze,N?,ICT
4592,GF1101,polymorph,polymorf,silver,A,GF
4593,ACM450,Polymorphism,Polymorfism,bronze,N?,ACM
4594,GF1102,polymorphism,polymorfi,silver,N,GF
4595,ACM717,Polynomials,,bronze,N?,ACM
4596,ICT2473,pooled,poolade,bronze,N?,ICT
4597,ICT2474,poor quality cost,kvalitetsbristkostnader,bronze,N?,ICT
4598,ICT2475,popular,populär,bronze,N?,ICT
4599,ICT2476,population,befolkning,bronze,N?,ICT
4600,ICT2477,population evolution,befolkning evolutionen,bronze,N?,ICT
4601,ICT2478,port ports,port portar,bronze,N?,ICT
4602,GF1103,port,port,silver,N,GF
4603,ICT2481,port-based,portbaserad,bronze,N?,ICT
4604,ACM376,Portability,Portabilitet,bronze,N?,ACM
4605,ACM805,Portability [**],,bronze,N?,ACM
4606,GF1104,portable,bärbar,silver,A,GF
4607,GF1105,portable,portabel,silver,A,GF
4608,ACM294,Portable devices (e.g.,Bärbara enheter (t.ex. portföljdatorer,bronze,N?,ACM
4609,ICT2479,portable document format (PDF),portabel dokumentformat ,bronze,N?,ICT
4610,ICT2480,portable portability,portabel bärbarhet,bronze,N?,ICT
4611,ICT2482,ported,portas,bronze,N?,ICT
4612,ICT2483,porting|s,portering porte,bronze,N?,ICT
4613,ICT2484,portion,del/portion,bronze,N?,ICT
4614,ICT2485,position,position,bronze,N?,ICT
4615,ICT2486,position determination,positionsbestämning,bronze,N?,ICT
4616,ICT2487,positioning,positionering,bronze,N?,ICT
4617,ICT2488,positive patient identification,positiv patientidentifiering,bronze,N?,ICT
4618,ICT2489,possible possibly possibilities,möjligt möjligen möjligheter,bronze,N?,ICT
4619,ICT2490,postage,porto,bronze,N?,ICT
4620,ICT2491,poster,affisch,bronze,N?,ICT
4621,ICT2492,postpaid post-paid,betalas i efterhand,bronze,N?,ICT
4622,ICT2493,potential potentially,potentiell potentiellt,bronze,N?,ICT
4623,ICT2495,power consumption,effektförbrukning,bronze,N?,ICT
4624,GF1106,power consumption,strömförbrukning,silver,N,GF
4625,ICT2496,power control,effektstyrning,bronze,N?,ICT
4626,ICT2498,power emission,utstrålad effekt,bronze,N?,ICT
4627,ICT2499,power over ethernet (PoE),strömförsörjning via Ethernet ,bronze,N?,ICT
4628,ICT2494,power powered,kraft driven,bronze,N?,ICT
4629,GF1107,power supply,nätaggregat,silver,N,GF
4630,GF1108,power, driva,silver,V,GF
4631,GF1109,power,kraft,silver,N,GF
4632,ICT2497,power-down,avstängnings,bronze,N?,ICT
4633,ICT2501,power-save,energispar,bronze,N?,ICT
4634,ICT2500,powerful,kraftfull,bronze,N?,ICT
4635,GF1110,practical,praktisk,silver,A,GF
4636,ICT2502,practice practices practical,praxis praxis praktisk,bronze,N?,ICT
4637,GF1111,practice,praktiken,silver,N,GF
4638,ACM618,Pre- and post-conditions,,bronze,N?,ACM
4639,ICT2505,pre-call,pre-samtal,bronze,N?,ICT
4640,ICT2511,pre-commercial,förkommersiell,bronze,N?,ICT
4641,ICT2521,pre-planning,förprojektering,bronze,N?,ICT
4642,ICT2534,pre-shared key (PSK),förväg delad nyckel ,bronze,N?,ICT
4643,ICT2503,preamble|s,ingressen ingresser,bronze,N?,ICT
4644,ICT2504,preauthentication pre-authentication,pre-autentisering,bronze,N?,ICT
4645,ICT2506,preceding,föregående,bronze,N?,ICT
4646,ICT2507,precise,exakt/precis,bronze,N?,ICT
4647,ICT2508,precision,precision,bronze,N?,ICT
4648,ICT2509,precision agriculture,precisionsjordbruk,bronze,N?,ICT
4649,ICT2510,precision time protocol,precisions tid protokoll,bronze,N?,ICT
4650,GF1112,precision,precision,silver,N,GF
4651,GF1113,precondition,förhandsvillkor,silver,N,GF
4652,ICT2512,preconditions,förutsättningarna,bronze,N?,ICT
4653,ICT2513,predefined pre-defined,fördefinierad fördefinierad,bronze,N?,ICT
4654,ACM1027,Predicate logic,Predikatlogik,bronze,N?,ACM
4655,GF1114,predicate logic,predikatlogik,silver,N,GF
4656,GF1115,predict, förutsäga,silver,V,GF
4657,ICT2515,prediction predictive,förutsägelse prediktiva,bronze,N?,ICT
4658,GF1116,prediction,förutsägelse,silver,N,GF
4659,ICT2514,predict|s,förutsäga förutspår,bronze,N?,ICT
4660,ICT2516,preference preferences prefers preferred,preferens preferenser föredrar föredrages,bronze,N?,ICT
4661,ICT2517,prefix|s,prefixet prefixen,bronze,N?,ICT
4662,ICT2518,prepaid pre-paid,förbetalda,bronze,N?,ICT
4663,ICT2519,prepare prepared,förbereda framställd,bronze,N?,ICT
4664,GF1117,prepare, förbereda,silver,V,GF
4665,ICT2520,prepayments,förskottsbetalningar,bronze,N?,ICT
4666,ACM462,Preprocessors,Förprocessorer,bronze,N?,ACM
4667,GF1118,prerequisite,förkunskapskrav,silver,N,GF
4668,ICT2522,prerequisites,förutsättningar,bronze,N?,ICT
4669,ICT2523,presence  present presently,närvaro  nuvarande närvarande,bronze,N?,ICT
4670,ICT2524,presence agent module,närvaro agent modul,bronze,N?,ICT
4671,ICT2525,Presence Information Data Format (PIDF),närvaroinformation dataformatet,bronze,N?,ICT
4672,ICT2526,presence protocol,närvaroprotokoll,bronze,N?,ICT
4673,ICT2527,presence service,närvarotjansten,bronze,N?,ICT
4674,ICT2528,presence user agent,närvaro användaragent,bronze,N?,ICT
4675,ICT2529,presence user agent (PUA),närvaro användaragent,bronze,N?,ICT
4676,GF1119,presence,närvaro,silver,N,GF
4677,ICT2530,presence-based,närvaro baserade,bronze,N?,ICT
4678,ICT2531,presentation presentations,presentations presentationer,bronze,N?,ICT
4679,ICT2532,presentation technologies,presentationsteknik,bronze,N?,ICT
4680,GF1120,presentation,presentation,silver,N,GF
4681,ICT2533,presented,presenteras,bronze,N?,ICT
4682,ICT2535,preserve preserved preserving,"""bevara konserverade """"att bevara""""""",bronze,N?,ICT
4683,ICT2536,presidents,presidenter,bronze,N?,ICT
4684,ICT2537,press,tryck,bronze,N?,ICT
4685,ICT2538,press release,pressmeddelande,bronze,N?,ICT
4686,ICT2539,pressure,tryck,bronze,N?,ICT
4687,ICT2540,pretty,ganska,bronze,N?,ICT
4688,ACM339,Pretty printers,,bronze,N?,ACM
4689,GF1121,prevention,förebyggande,silver,N,GF
4690,ICT2542,preventive maintenance,förebyggande underhåll,bronze,N?,ICT
4691,ICT2541,prevent|s,förhindra förhindrar,bronze,N?,ICT
4692,ICT2543,previous previously,föregående tidigare,bronze,N?,ICT
4693,ICT2545,price of internet service,priset på internet-tjänst,bronze,N?,ICT
4694,ICT2544,price pricing,pris prissättning,bronze,N?,ICT
4695,ACM1428,Pricing and resource allocation,Prissättning och resursallokering,bronze,N?,ACM
4696,GF1122,primary,primär,silver,A,GF
4697,ACM69,Primary memory,Primärminne,bronze,N?,ACM
4698,ICT2546,primary primarily,primär primärt,bronze,N?,ICT
4699,GF1123,primitive,primitiv,silver,A,GF
4700,ACM550,Primitive data items [**],Primitiva dataposter [**],bronze,N?,ACM
4701,ICT2548,principal,huvudsakliga,bronze,N?,ICT
4702,ICT2549,principal component analysis,principalkomponentanalys,bronze,N?,ICT
4703,GF1124,principle,princip,silver,N,GF
4704,ICT2547,principle|s,principen principer,bronze,N?,ICT
4705,ICT2551,print density,utskriftstätheten,bronze,N?,ICT
4706,GF1125,printed circuit board,mönsterkort,silver,N,GF
4707,ICT2550,printed printing,tryckt tryckning,bronze,N?,ICT
4708,GF1126,printer,skrivare,silver,N,GF
4709,ICT2552,prior,före,bronze,N?,ICT
4710,ICT2553,priority priorities,prioritet,bronze,N?,ICT
4711,GF1127,priority queue,prioritetskö,silver,N,GF
4712,GF1128,priority,prioritet,silver,N,GF
4713,ICT2554,privacy,integritet,bronze,N?,ICT
4714,ACM1375,Privacy,Personlig integritet,bronze,N?,ACM
4715,ICT2555,privacy protocol,sekretess protokoll,bronze,N?,ICT
4716,GF1129,privacy,privatliv,silver,N,GF
4717,ICT2556,private,privat,bronze,N?,ICT
4718,ICT2557,private branch exchange (PBX),abonnentväxel,bronze,N?,ICT
4719,ICT2558,proactive,proaktiv,bronze,N?,ICT
4720,ICT2559,probabilistic,probabilistiska,bronze,N?,ICT
4721,ACM788,Probabilistic algorithms (including Monte Carlo),,bronze,N?,ACM
4722,ACM583,Probabilistic computation,Probabilistisk databehandling,bronze,N?,ACM
4723,ICT2560,probabilistic model,probabilistisk modell,bronze,N?,ICT
4724,ACM780,PROBABILITY AND STATISTICS,,bronze,N?,ACM
4725,GF1130,probability distribution,sannolikhetsfördelning,silver,N,GF
4726,ICT2561,probability probabilities,sannolikhet sannolikheter,bronze,N?,ICT
4727,GF1131,probability,sannolikhet,silver,N,GF
4728,ICT2562,probably,förmodligen,bronze,N?,ICT
4729,ICT2563,probe|s,prob prober,bronze,N?,ICT
4730,ICT2564,problem problems,problemet problemen,bronze,N?,ICT
4731,ACM1051,Problem Solving,Problemlösning,bronze,N?,ACM
4732,GF1132,problem solving,problemlösning,silver,N,GF
4733,GF1133,problem,problem,silver,N,GF
4734,ICT2565,problem-solving,problemlösning,bronze,N?,ICT
4735,GF1134,procedure,procedur,silver,N,GF
4736,ACM451,Procedures,Procedurer,bronze,N?,ACM
4737,ICT2567,procedure|s,förfarande förfaranden,bronze,N?,ICT
4738,ICT2568,proceed,fortsätt,bronze,N?,ICT
4739,ICT2569,proceeding,förfarande,bronze,N?,ICT
4740,ACM1333,Process control,Processtyrning,bronze,N?,ACM
4741,ACM275,Process control systems,Processtyrningssystem,bronze,N?,ACM
4742,ICT2566,process life cycle analysis,processlivscykel-analys,bronze,N?,ICT
4743,ACM469,Process Management,Processtyrning,bronze,N?,ACM
4744,ICT2571,process mapping,processkartläggning,bronze,N?,ICT
4745,ACM382,Process metrics,,bronze,N?,ACM
4746,ICT2572,process modeling,processmodellering,bronze,N?,ICT
4747,ACM625,Process models,Processmodeller,bronze,N?,ACM
4748,ICT2570,process processes processed processing,process processer bearbetas bearbetning,bronze,N?,ICT
4749,GF1135,process,process,silver,N,GF
4750,GF1136,processing,bearbetning,silver,N,GF
4751,GF1137,processor architecture,processorarkitektur,silver,N,GF
4752,ACM197,PROCESSOR ARCHITECTURES,PROCESSORARKITEKTURER,bronze,N?,ACM
4753,GF1138,processor base,processorbas,silver,N,GF
4754,GF1139,processor core,processorkärna,silver,N,GF
4755,ICT2573,processor processors,processor processorer,bronze,N?,ICT
4756,GF1140,processor,processor,silver,N,GF
4757,ACM453,Processors,Processorer,bronze,N?,ACM
4758,ACM86,Processors [**],Processorer [**],bronze,N?,ACM
4759,ICT2574,produce producing,producera producerande,bronze,N?,ICT
4760,ICT2576,product development,produktutveckling,bronze,N?,ICT
4761,ICT2577,product development projects,produktutvecklings-projekt,bronze,N?,ICT
4762,ICT2578,product lifecycle management,produktlivscykelhantering,bronze,N?,ICT
4763,ACM383,Product metrics,,bronze,N?,ACM
4764,ICT2575,product products production,produkt produkter produktion,bronze,N?,ICT
4765,GF1141,product,produkt,silver,N,GF
4766,ICT2579,production environment,produktionsmiljö,bronze,N?,ICT
4767,ACM389,Productivity,Produktivitet,bronze,N?,ACM
4768,ICT2580,productivity,produktivitet,bronze,N?,ICT
4769,GF1142,productivity,produktivitet,silver,N,GF
4770,ICT2581,professional,professionell,bronze,N?,ICT
4771,GF1143,professional,professionell,silver,A,GF
4772,ICT2582,professional development,mentorskap,bronze,N?,ICT
4773,ACM1452,Professional Ethics  (4),Yrkesetik (4),bronze,N?,ACM
4774,GF1144,proficiency,skicklighet,silver,N,GF
4775,ICT2583,profile profiles profiled profiling,profil profiler profilerad profilering,bronze,N?,ICT
4776,ICT2585,profitability,lönsamhet,bronze,N?,ICT
4777,ICT2584,profit|s,vinst vinster,bronze,N?,ICT
4778,ACM626,Program analysis,Programanalys,bronze,N?,ACM
4779,ACM631,Program and recursion schemes,,bronze,N?,ACM
4780,GF1145,program code,programkod,silver,N,GF
4781,GF1146,program component,programkomponent,silver,N,GF
4782,ACM340,Program editors,Programeditorer,bronze,N?,ACM
4783,ACM1010,Program modification,Programmodifiering,bronze,N?,ACM
4784,GF1147,program plan,programplan,silver,N,GF
4785,ICT2586,program programs programmed programming,program/programmera program/programmerar programmerad programmering,bronze,N?,ICT
4786,GF1148,program registration,programregistrering,silver,N,GF
4787,ACM1011,Program synthesis,Programsyntes,bronze,N?,ACM
4788,ACM1012,Program transformation,Programtransformation,bronze,N?,ACM
4789,ACM854,Program translation [**],,bronze,N?,ACM
4790,ACM1013,Program verification,Programverifiering,bronze,N?,ACM
4791,GF1149,program verification,programverifiering,silver,N,GF
4792,GF1150,program, programmera,silver,V,GF
4793,GF1151,program,program,silver,N,GF
4794,GF1152,programmable,programerbar,silver,A,GF
4795,ICT2587,programmable,programmerbart ,bronze,N?,ICT
4796,ICT2588,Programmable Logic Controller (PLC),programmerbart styrsystem,bronze,N?,ICT
4797,ICT2589,Programmable Logic Controller (PLC) security,PLC säkerhet,bronze,N?,ICT
4798,ACM370,Programmer workbench,,bronze,N?,ACM
4799,ACM331,Programmer workbench [**],,bronze,N?,ACM
4800,GF1153,programmer,programmerare,silver,N,GF
4801,GF1154,programming assignment,programmeringsuppgift,silver,N,GF
4802,ACM351,Programming by contract,,bronze,N?,ACM
4803,ICT2590,programming concepts idea distribution,programmeringsbegrepp idé distributions,bronze,N?,ICT
4804,GF1155,programming course,programmeringskurs,silver,N,GF
4805,ACM366,Programming Environments,Programmeringsmiljöer,bronze,N?,ACM
4806,GF1156,programming language,programmeringsspråk,silver,N,GF
4807,ACM415,PROGRAMMING LANGUAGES,PROGRAM(MERINGS)SPRÅK,bronze,N?,ACM
